state,district,key,year,season,rain_mm,n_days,rain_normal_mm,rain_anom_mm,rain_anom_pct
TELANGANA,MAHABUBNAGAR,mahabubnagar,2014-2015,Rabi,99.12,182,139.62,-40.5,-29.01
TELANGANA,MAHABUBNAGAR,mahabubnagar,2015-2016,Rabi,50.65,183,139.62,-88.96,-63.72
TELANGANA,MAHABUBNAGAR,mahabubnagar,2016-2017,Rabi,35.69,182,139.62,-103.92,-74.43
TELANGANA,MAHABUBNAGAR,mahabubnagar,2017-2018,Rabi,191.32,182,139.62,51.71,37.04
TELANGANA,MAHABUBNAGAR,mahabubnagar,2018-2019,Rabi,77.15,182,139.62,-62.46,-44.74
TELANGANA,MAHABUBNAGAR,mahabubnagar,2019-2020,Rabi,214.71,183,139.62,75.09,53.78
TELANGANA,MAHABUBNAGAR,mahabubnagar,2020-2021,Rabi,185.71,182,139.62,46.09,33.01
TELANGANA,MAHABUBNAGAR,mahabubnagar,2021-2022,Rabi,114.9,182,139.62,-24.71,-17.7
TELANGANA,MAHABUBNAGAR,mahabubnagar,2022-2023,Rabi,223.56,182,139.62,83.94,60.12
CHHATTISGARH,MAHASAMUND,mahasamund,1997-1998,Annual,1239.72,365,1203.53,36.18,3.01
CHHATTISGARH,MAHASAMUND,mahasamund,1998-1999,Annual,1134.14,365,1203.53,-69.39,-5.77
CHHATTISGARH,MAHASAMUND,mahasamund,1999-2000,Annual,861.14,365,1203.53,-342.39,-28.45
CHHATTISGARH,MAHASAMUND,mahasamund,2000-2001,Annual,632.35,366,1203.53,-571.18,-47.46
CHHATTISGARH,MAHASAMUND,mahasamund,2001-2002,Annual,1479.69,365,1203.53,276.16,22.95
CHHATTISGARH,MAHASAMUND,mahasamund,2002-2003,Annual,994.27,365,1203.53,-209.26,-17.39
CHHATTISGARH,MAHASAMUND,mahasamund,2003-2004,Annual,1625.39,365,1203.53,421.86,35.05
CHHATTISGARH,MAHASAMUND,mahasamund,2004-2005,Annual,1010.06,366,1203.53,-193.48,-16.08
CHHATTISGARH,MAHASAMUND,mahasamund,2005-2006,Annual,1405.55,365,1203.53,202.02,16.79
CHHATTISGARH,MAHASAMUND,mahasamund,2006-2007,Annual,1356.29,365,1203.53,152.76,12.69
CHHATTISGARH,MAHASAMUND,mahasamund,2007-2008,Annual,1241.0,365,1203.53,37.46,3.11
CHHATTISGARH,MAHASAMUND,mahasamund,2008-2009,Annual,1224.35,366,1203.53,20.82,1.73
CHHATTISGARH,MAHASAMUND,mahasamund,2009-2010,Annual,1250.49,365,1203.53,46.96,3.9
CHHATTISGARH,MAHASAMUND,mahasamund,2010-2011,Annual,1077.89,365,1203.53,-125.64,-10.44
CHHATTISGARH,MAHASAMUND,mahasamund,2011-2012,Annual,1067.76,365,1203.53,-135.77,-11.28
CHHATTISGARH,MAHASAMUND,mahasamund,2012-2013,Annual,1220.02,366,1203.53,16.49,1.37
CHHATTISGARH,MAHASAMUND,mahasamund,2013-2014,Annual,1318.17,365,1203.53,114.64,9.53
CHHATTISGARH,MAHASAMUND,mahasamund,2014-2015,Annual,1716.17,365,1203.53,512.64,42.59
CHHATTISGARH,MAHASAMUND,mahasamund,2015-2016,Annual,1052.15,365,1203.53,-151.39,-12.58
CHHATTISGARH,MAHASAMUND,mahasamund,2016-2017,Annual,972.97,366,1203.53,-230.57,-19.16
CHHATTISGARH,MAHASAMUND,mahasamund,2017-2018,Annual,907.33,365,1203.53,-296.2,-24.61
CHHATTISGARH,MAHASAMUND,mahasamund,2018-2019,Annual,1168.39,365,1203.53,-35.14,-2.92
CHHATTISGARH,MAHASAMUND,mahasamund,2019-2020,Annual,1375.61,365,1203.53,172.08,14.3
CHHATTISGARH,MAHASAMUND,mahasamund,2020-2021,Annual,1567.45,366,1203.53,363.92,30.24
CHHATTISGARH,MAHASAMUND,mahasamund,2021-2022,Annual,1088.78,365,1203.53,-114.75,-9.53
CHHATTISGARH,MAHASAMUND,mahasamund,2022-2023,Annual,1249.92,365,1203.53,46.38,3.85
CHHATTISGARH,MAHASAMUND,mahasamund,2023-2024,Annual,1258.33,365,1203.53,54.8,4.55
CHHATTISGARH,MAHASAMUND,mahasamund,1997-1998,Kharif,1078.5,122,1069.77,8.73,0.82
CHHATTISGARH,MAHASAMUND,mahasamund,1998-1999,Kharif,920.98,122,1069.77,-148.8,-13.91
CHHATTISGARH,MAHASAMUND,mahasamund,1999-2000,Kharif,742.23,122,1069.77,-327.54,-30.62
CHHATTISGARH,MAHASAMUND,mahasamund,2000-2001,Kharif,607.2,122,1069.77,-462.58,-43.24
CHHATTISGARH,MAHASAMUND,mahasamund,2001-2002,Kharif,1346.97,122,1069.77,277.2,25.91
CHHATTISGARH,MAHASAMUND,mahasamund,2002-2003,Kharif,885.87,122,1069.77,-183.9,-17.19
CHHATTISGARH,MAHASAMUND,mahasamund,2003-2004,Kharif,1368.87,122,1069.77,299.1,27.96
CHHATTISGARH,MAHASAMUND,mahasamund,2004-2005,Kharif,857.01,122,1069.77,-212.76,-19.89
CHHATTISGARH,MAHASAMUND,mahasamund,2005-2006,Kharif,1207.36,122,1069.77,137.59,12.86
CHHATTISGARH,MAHASAMUND,mahasamund,2006-2007,Kharif,1292.24,122,1069.77,222.47,20.8
CHHATTISGARH,MAHASAMUND,mahasamund,2007-2008,Kharif,1179.46,122,1069.77,109.69,10.25
CHHATTISGARH,MAHASAMUND,mahasamund,2008-2009,Kharif,1179.88,122,1069.77,110.11,10.29
CHHATTISGARH,MAHASAMUND,mahasamund,2009-2010,Kharif,1068.21,122,1069.77,-1.56,-0.15
CHHATTISGARH,MAHASAMUND,mahasamund,2010-2011,Kharif,987.29,122,1069.77,-82.48,-7.71
CHHATTISGARH,MAHASAMUND,mahasamund,2011-2012,Kharif,1051.46,122,1069.77,-18.31,-1.71
CHHATTISGARH,MAHASAMUND,mahasamund,2012-2013,Kharif,1155.09,122,1069.77,85.31,7.97
CHHATTISGARH,MAHASAMUND,mahasamund,2013-2014,Kharif,1071.0,122,1069.77,1.23,0.11
CHHATTISGARH,MAHASAMUND,mahasamund,2014-2015,Kharif,1538.33,122,1069.77,468.56,43.8
CHHATTISGARH,MAHASAMUND,mahasamund,2015-2016,Kharif,951.88,122,1069.77,-117.9,-11.02
CHHATTISGARH,MAHASAMUND,mahasamund,2016-2017,Kharif,859.51,122,1069.77,-210.26,-19.65
CHHATTISGARH,MAHASAMUND,mahasamund,2017-2018,Kharif,843.91,122,1069.77,-225.86,-21.11
CHHATTISGARH,MAHASAMUND,mahasamund,2018-2019,Kharif,1040.42,122,1069.77,-29.36,-2.74
CHHATTISGARH,MAHASAMUND,mahasamund,2019-2020,Kharif,1242.86,122,1069.77,173.08,16.18
CHHATTISGARH,MAHASAMUND,mahasamund,2020-2021,Kharif,1270.64,122,1069.77,200.86,18.78
CHHATTISGARH,MAHASAMUND,mahasamund,2021-2022,Kharif,942.42,122,1069.77,-127.35,-11.9
CHHATTISGARH,MAHASAMUND,mahasamund,2022-2023,Kharif,1117.23,122,1069.77,47.46,4.44
CHHATTISGARH,MAHASAMUND,mahasamund,2023-2024,Kharif,1077.05,122,1069.77,7.28,0.68
CHHATTISGARH,MAHASAMUND,mahasamund,1997-1998,Rabi,174.09,182,98.1,75.99,77.47
CHHATTISGARH,MAHASAMUND,mahasamund,1998-1999,Rabi,128.51,182,98.1,30.41,31.0
CHHATTISGARH,MAHASAMUND,mahasamund,1999-2000,Rabi,35.11,183,98.1,-62.99,-64.21
CHHATTISGARH,MAHASAMUND,mahasamund,2000-2001,Rabi,30.3,182,98.1,-67.8,-69.12
CHHATTISGARH,MAHASAMUND,mahasamund,2001-2002,Rabi,93.14,182,98.1,-4.95,-5.05
CHHATTISGARH,MAHASAMUND,mahasamund,2002-2003,Rabi,118.65,182,98.1,20.55,20.95
CHHATTISGARH,MAHASAMUND,mahasamund,2003-2004,Rabi,224.44,183,98.1,126.34,128.79
CHHATTISGARH,MAHASAMUND,mahasamund,2004-2005,Rabi,141.81,182,98.1,43.71,44.56
CHHATTISGARH,MAHASAMUND,mahasamund,2005-2006,Rabi,121.72,182,98.1,23.62,24.08
CHHATTISGARH,MAHASAMUND,mahasamund,2006-2007,Rabi,29.27,182,98.1,-68.83,-70.16
CHHATTISGARH,MAHASAMUND,mahasamund,2007-2008,Rabi,60.47,183,98.1,-37.62,-38.35
CHHATTISGARH,MAHASAMUND,mahasamund,2008-2009,Rabi,6.76,182,98.1,-91.34,-93.11
CHHATTISGARH,MAHASAMUND,mahasamund,2009-2010,Rabi,134.94,182,98.1,36.84,37.56
CHHATTISGARH,MAHASAMUND,mahasamund,2010-2011,Rabi,78.96,182,98.1,-19.14,-19.51
CHHATTISGARH,MAHASAMUND,mahasamund,2011-2012,Rabi,22.75,183,98.1,-75.35,-76.81
CHHATTISGARH,MAHASAMUND,mahasamund,2012-2013,Rabi,69.8,182,98.1,-28.3,-28.85
CHHATTISGARH,MAHASAMUND,mahasamund,2013-2014,Rabi,221.91,182,98.1,123.81,126.21
CHHATTISGARH,MAHASAMUND,mahasamund,2014-2015,Rabi,53.92,182,98.1,-44.18,-45.03
CHHATTISGARH,MAHASAMUND,mahasamund,2015-2016,Rabi,33.19,183,98.1,-64.91,-66.17
CHHATTISGARH,MAHASAMUND,mahasamund,2016-2017,Rabi,73.97,182,98.1,-24.13,-24.6
CHHATTISGARH,MAHASAMUND,mahasamund,2017-2018,Rabi,58.49,182,98.1,-39.6,-40.37
CHHATTISGARH,MAHASAMUND,mahasamund,2018-2019,Rabi,114.83,182,98.1,16.73,17.06
CHHATTISGARH,MAHASAMUND,mahasamund,2019-2020,Rabi,225.37,183,98.1,127.28,129.74
CHHATTISGARH,MAHASAMUND,mahasamund,2020-2021,Rabi,61.74,182,98.1,-36.36,-37.06
CHHATTISGARH,MAHASAMUND,mahasamund,2021-2022,Rabi,138.61,182,98.1,40.51,41.29
CHHATTISGARH,MAHASAMUND,mahasamund,2022-2023,Rabi,97.81,182,98.1,-0.28,-0.29
PUDUCHERRY,MAHE,mahe,1997-1998,Annual,4132.56,365,3357.05,775.51,23.1
PUDUCHERRY,MAHE,mahe,1998-1999,Annual,3336.64,365,3357.05,-20.41,-0.61
PUDUCHERRY,MAHE,mahe,1999-2000,Annual,3025.23,365,3357.05,-331.82,-9.88
PUDUCHERRY,MAHE,mahe,2000-2001,Annual,2787.53,366,3357.05,-569.52,-16.97
PUDUCHERRY,MAHE,mahe,2001-2002,Annual,2853.59,365,3357.05,-503.46,-15.0
PUDUCHERRY,MAHE,mahe,2002-2003,Annual,2901.16,365,3357.05,-455.89,-13.58
PUDUCHERRY,MAHE,mahe,2003-2004,Annual,2321.61,365,3357.05,-1035.44,-30.84
PUDUCHERRY,MAHE,mahe,2004-2005,Annual,3236.04,366,3357.05,-121.01,-3.6
PUDUCHERRY,MAHE,mahe,2005-2006,Annual,3286.07,365,3357.05,-70.98,-2.11
PUDUCHERRY,MAHE,mahe,2006-2007,Annual,3331.65,365,3357.05,-25.4,-0.76
PUDUCHERRY,MAHE,mahe,2007-2008,Annual,4198.88,365,3357.05,841.83,25.08
PUDUCHERRY,MAHE,mahe,2008-2009,Annual,3115.65,366,3357.05,-241.4,-7.19
PUDUCHERRY,MAHE,mahe,2009-2010,Annual,3943.72,365,3357.05,586.67,17.48
PUDUCHERRY,MAHE,mahe,2010-2011,Annual,3717.41,365,3357.05,360.36,10.73
PUDUCHERRY,MAHE,mahe,2011-2012,Annual,3304.82,365,3357.05,-52.23,-1.56
PUDUCHERRY,MAHE,mahe,2012-2013,Annual,2529.26,366,3357.05,-827.79,-24.66
PUDUCHERRY,MAHE,mahe,2013-2014,Annual,4252.85,365,3357.05,895.8,26.68
PUDUCHERRY,MAHE,mahe,2014-2015,Annual,3757.34,365,3357.05,400.29,11.92
PUDUCHERRY,MAHE,mahe,2015-2016,Annual,3039.77,365,3357.05,-317.28,-9.45
PUDUCHERRY,MAHE,mahe,2016-2017,Annual,2476.43,366,3357.05,-880.62,-26.23
PUDUCHERRY,MAHE,mahe,2017-2018,Annual,3125.83,365,3357.05,-231.22,-6.89
PUDUCHERRY,MAHE,mahe,2018-2019,Annual,3927.99,365,3357.05,570.94,17.01
PUDUCHERRY,MAHE,mahe,2019-2020,Annual,4426.94,365,3357.05,1069.89,31.87
PUDUCHERRY,MAHE,mahe,2020-2021,Annual,4267.99,366,3357.05,910.94,27.13
PUDUCHERRY,MAHE,mahe,2021-2022,Annual,3639.87,365,3357.05,282.82,8.42
PUDUCHERRY,MAHE,mahe,2022-2023,Annual,3176.01,365,3357.05,-181.04,-5.39
PUDUCHERRY,MAHE,mahe,2023-2024,Annual,2527.51,365,3357.05,-829.54,-24.71
PUDUCHERRY,MAHE,mahe,1997-1998,Kharif,3467.61,122,2581.85,885.77,34.31
PUDUCHERRY,MAHE,mahe,1998-1999,Kharif,2583.01,122,2581.85,1.17,0.05
PUDUCHERRY,MAHE,mahe,1999-2000,Kharif,2182.48,122,2581.85,-399.37,-15.47
PUDUCHERRY,MAHE,mahe,2000-2001,Kharif,1994.96,122,2581.85,-586.89,-22.73
PUDUCHERRY,MAHE,mahe,2001-2002,Kharif,1994.65,122,2581.85,-587.19,-22.74
PUDUCHERRY,MAHE,mahe,2002-2003,Kharif,1696.08,122,2581.85,-885.77,-34.31
PUDUCHERRY,MAHE,mahe,2003-2004,Kharif,2025.45,122,2581.85,-556.4,-21.55
PUDUCHERRY,MAHE,mahe,2004-2005,Kharif,2146.58,122,2581.85,-435.27,-16.86
PUDUCHERRY,MAHE,mahe,2005-2006,Kharif,2708.63,122,2581.85,126.79,4.91
PUDUCHERRY,MAHE,mahe,2006-2007,Kharif,2394.99,122,2581.85,-186.85,-7.24
PUDUCHERRY,MAHE,mahe,2007-2008,Kharif,3353.68,122,2581.85,771.83,29.89
PUDUCHERRY,MAHE,mahe,2008-2009,Kharif,2231.63,122,2581.85,-350.21,-13.56
PUDUCHERRY,MAHE,mahe,2009-2010,Kharif,3066.18,122,2581.85,484.33,18.76
PUDUCHERRY,MAHE,mahe,2010-2011,Kharif,2631.58,122,2581.85,49.73,1.93
PUDUCHERRY,MAHE,mahe,2011-2012,Kharif,2889.88,122,2581.85,308.03,11.93
PUDUCHERRY,MAHE,mahe,2012-2013,Kharif,2151.74,122,2581.85,-430.1,-16.66
PUDUCHERRY,MAHE,mahe,2013-2014,Kharif,3529.2,122,2581.85,947.35,36.69
PUDUCHERRY,MAHE,mahe,2014-2015,Kharif,3006.2,122,2581.85,424.36,16.44
PUDUCHERRY,MAHE,mahe,2015-2016,Kharif,2221.07,122,2581.85,-360.78,-13.97
PUDUCHERRY,MAHE,mahe,2016-2017,Kharif,2155.5,122,2581.85,-426.35,-16.51
PUDUCHERRY,MAHE,mahe,2017-2018,Kharif,2599.67,122,2581.85,17.83,0.69
PUDUCHERRY,MAHE,mahe,2018-2019,Kharif,3060.26,122,2581.85,478.41,18.53
PUDUCHERRY,MAHE,mahe,2019-2020,Kharif,3658.27,122,2581.85,1076.43,41.69
PUDUCHERRY,MAHE,mahe,2020-2021,Kharif,3621.95,122,2581.85,1040.1,40.29
PUDUCHERRY,MAHE,mahe,2021-2022,Kharif,1962.62,122,2581.85,-619.22,-23.98
PUDUCHERRY,MAHE,mahe,2022-2023,Kharif,2305.71,122,2581.85,-276.13,-10.7
PUDUCHERRY,MAHE,mahe,2023-2024,Kharif,2070.24,122,2581.85,-511.61,-19.82
PUDUCHERRY,MAHE,mahe,1997-1998,Rabi,570.49,182,476.58,93.91,19.7
PUDUCHERRY,MAHE,mahe,1998-1999,Rabi,602.8,182,476.58,126.22,26.48
PUDUCHERRY,MAHE,mahe,1999-2000,Rabi,362.96,183,476.58,-113.62,-23.84
PUDUCHERRY,MAHE,mahe,2000-2001,Rabi,453.13,182,476.58,-23.46,-4.92
PUDUCHERRY,MAHE,mahe,2001-2002,Rabi,367.01,182,476.58,-109.58,-22.99
PUDUCHERRY,MAHE,mahe,2002-2003,Rabi,830.31,182,476.58,353.73,74.22
PUDUCHERRY,MAHE,mahe,2003-2004,Rabi,189.87,183,476.58,-286.71,-60.16
PUDUCHERRY,MAHE,mahe,2004-2005,Rabi,370.02,182,476.58,-106.56,-22.36
PUDUCHERRY,MAHE,mahe,2005-2006,Rabi,424.96,182,476.58,-51.63,-10.83
PUDUCHERRY,MAHE,mahe,2006-2007,Rabi,408.19,182,476.58,-68.39,-14.35
PUDUCHERRY,MAHE,mahe,2007-2008,Rabi,745.04,183,476.58,268.45,56.33
PUDUCHERRY,MAHE,mahe,2008-2009,Rabi,511.28,182,476.58,34.69,7.28
PUDUCHERRY,MAHE,mahe,2009-2010,Rabi,610.1,182,476.58,133.52,28.02
PUDUCHERRY,MAHE,mahe,2010-2011,Rabi,731.18,182,476.58,254.59,53.42
PUDUCHERRY,MAHE,mahe,2011-2012,Rabi,246.34,183,476.58,-230.24,-48.31
PUDUCHERRY,MAHE,mahe,2012-2013,Rabi,365.93,182,476.58,-110.66,-23.22
PUDUCHERRY,MAHE,mahe,2013-2014,Rabi,445.76,182,476.58,-30.82,-6.47
PUDUCHERRY,MAHE,mahe,2014-2015,Rabi,424.83,182,476.58,-51.76,-10.86
PUDUCHERRY,MAHE,mahe,2015-2016,Rabi,569.95,183,476.58,93.36,19.59
PUDUCHERRY,MAHE,mahe,2016-2017,Rabi,127.81,182,476.58,-348.78,-73.18
PUDUCHERRY,MAHE,mahe,2017-2018,Rabi,275.74,182,476.58,-200.84,-42.14
PUDUCHERRY,MAHE,mahe,2018-2019,Rabi,292.81,182,476.58,-183.77,-38.56
PUDUCHERRY,MAHE,mahe,2019-2020,Rabi,700.25,183,476.58,223.66,46.93
PUDUCHERRY,MAHE,mahe,2020-2021,Rabi,582.37,182,476.58,105.79,22.2
PUDUCHERRY,MAHE,mahe,2021-2022,Rabi,916.86,182,476.58,440.28,92.38
PUDUCHERRY,MAHE,mahe,2022-2023,Rabi,265.2,182,476.58,-211.39,-44.35
HARYANA,MAHENDRAGARH,mahendragarh,1997-1998,Annual,613.27,365,492.09,121.18,24.63
HARYANA,MAHENDRAGARH,mahendragarh,1998-1999,Annual,530.73,365,492.09,38.64,7.85
HARYANA,MAHENDRAGARH,mahendragarh,1999-2000,Annual,298.19,365,492.09,-193.9,-39.4
HARYANA,MAHENDRAGARH,mahendragarh,2000-2001,Annual,263.38,366,492.09,-228.71,-46.48
HARYANA,MAHENDRAGARH,mahendragarh,2001-2002,Annual,426.23,365,492.09,-65.86,-13.38
HARYANA,MAHENDRAGARH,mahendragarh,2002-2003,Annual,208.34,365,492.09,-283.75,-57.66
HARYANA,MAHENDRAGARH,mahendragarh,2003-2004,Annual,539.3,365,492.09,47.21,9.59
HARYANA,MAHENDRAGARH,mahendragarh,2004-2005,Annual,347.92,366,492.09,-144.17,-29.3
HARYANA,MAHENDRAGARH,mahendragarh,2005-2006,Annual,664.87,365,492.09,172.78,35.11
HARYANA,MAHENDRAGARH,mahendragarh,2006-2007,Annual,356.4,365,492.09,-135.69,-27.57
HARYANA,MAHENDRAGARH,mahendragarh,2007-2008,Annual,487.68,365,492.09,-4.41,-0.9
HARYANA,MAHENDRAGARH,mahendragarh,2008-2009,Annual,915.8,366,492.09,423.71,86.1
HARYANA,MAHENDRAGARH,mahendragarh,2009-2010,Annual,422.04,365,492.09,-70.05,-14.23
HARYANA,MAHENDRAGARH,mahendragarh,2010-2011,Annual,681.35,365,492.09,189.26,38.46
HARYANA,MAHENDRAGARH,mahendragarh,2011-2012,Annual,591.57,365,492.09,99.48,20.22
HARYANA,MAHENDRAGARH,mahendragarh,2012-2013,Annual,484.09,366,492.09,-8.0,-1.63
HARYANA,MAHENDRAGARH,mahendragarh,2013-2014,Annual,578.89,365,492.09,86.8,17.64
HARYANA,MAHENDRAGARH,mahendragarh,2014-2015,Annual,368.91,365,492.09,-123.18,-25.03
HARYANA,MAHENDRAGARH,mahendragarh,2015-2016,Annual,397.85,365,492.09,-94.24,-19.15
HARYANA,MAHENDRAGARH,mahendragarh,2016-2017,Annual,434.26,366,492.09,-57.83,-11.75
HARYANA,MAHENDRAGARH,mahendragarh,2017-2018,Annual,349.17,365,492.09,-142.92,-29.04
HARYANA,MAHENDRAGARH,mahendragarh,2018-2019,Annual,427.03,365,492.09,-65.07,-13.22
HARYANA,MAHENDRAGARH,mahendragarh,2019-2020,Annual,346.27,365,492.09,-145.82,-29.63
HARYANA,MAHENDRAGARH,mahendragarh,2020-2021,Annual,405.1,366,492.09,-86.99,-17.68
HARYANA,MAHENDRAGARH,mahendragarh,2021-2022,Annual,768.39,365,492.09,276.3,56.15
HARYANA,MAHENDRAGARH,mahendragarh,2022-2023,Annual,698.92,365,492.09,206.83,42.03
HARYANA,MAHENDRAGARH,mahendragarh,2023-2024,Annual,680.49,365,492.09,188.4,38.29
HARYANA,MAHENDRAGARH,mahendragarh,1997-1998,Kharif,436.97,122,397.94,39.03,9.81
HARYANA,MAHENDRAGARH,mahendragarh,1998-1999,Kharif,417.84,122,397.94,19.9,5.0
HARYANA,MAHENDRAGARH,mahendragarh,1999-2000,Kharif,268.28,122,397.94,-129.65,-32.58
HARYANA,MAHENDRAGARH,mahendragarh,2000-2001,Kharif,235.59,122,397.94,-162.34,-40.8
HARYANA,MAHENDRAGARH,mahendragarh,2001-2002,Kharif,297.56,122,397.94,-100.38,-25.22
HARYANA,MAHENDRAGARH,mahendragarh,2002-2003,Kharif,71.8,122,397.94,-326.13,-81.96
HARYANA,MAHENDRAGARH,mahendragarh,2003-2004,Kharif,451.39,122,397.94,53.45,13.43
HARYANA,MAHENDRAGARH,mahendragarh,2004-2005,Kharif,283.9,122,397.94,-114.03,-28.66
HARYANA,MAHENDRAGARH,mahendragarh,2005-2006,Kharif,580.19,122,397.94,182.26,45.8
HARYANA,MAHENDRAGARH,mahendragarh,2006-2007,Kharif,298.7,122,397.94,-99.24,-24.94
HARYANA,MAHENDRAGARH,mahendragarh,2007-2008,Kharif,345.62,122,397.94,-52.32,-13.15
HARYANA,MAHENDRAGARH,mahendragarh,2008-2009,Kharif,797.8,122,397.94,399.86,100.48
HARYANA,MAHENDRAGARH,mahendragarh,2009-2010,Kharif,402.37,122,397.94,4.43,1.11
HARYANA,MAHENDRAGARH,mahendragarh,2010-2011,Kharif,645.17,122,397.94,247.23,62.13
HARYANA,MAHENDRAGARH,mahendragarh,2011-2012,Kharif,516.72,122,397.94,118.78,29.85
HARYANA,MAHENDRAGARH,mahendragarh,2012-2013,Kharif,449.39,122,397.94,51.45,12.93
HARYANA,MAHENDRAGARH,mahendragarh,2013-2014,Kharif,470.21,122,397.94,72.27,18.16
HARYANA,MAHENDRAGARH,mahendragarh,2014-2015,Kharif,253.64,122,397.94,-144.3,-36.26
HARYANA,MAHENDRAGARH,mahendragarh,2015-2016,Kharif,272.67,122,397.94,-125.27,-31.48
HARYANA,MAHENDRAGARH,mahendragarh,2016-2017,Kharif,357.82,122,397.94,-40.12,-10.08
HARYANA,MAHENDRAGARH,mahendragarh,2017-2018,Kharif,282.82,122,397.94,-115.11,-28.93
HARYANA,MAHENDRAGARH,mahendragarh,2018-2019,Kharif,400.52,122,397.94,2.58,0.65
HARYANA,MAHENDRAGARH,mahendragarh,2019-2020,Kharif,286.71,122,397.94,-111.22,-27.95
HARYANA,MAHENDRAGARH,mahendragarh,2020-2021,Kharif,284.85,122,397.94,-113.08,-28.42
HARYANA,MAHENDRAGARH,mahendragarh,2021-2022,Kharif,625.33,122,397.94,227.4,57.14
HARYANA,MAHENDRAGARH,mahendragarh,2022-2023,Kharif,548.15,122,397.94,150.21,37.75
HARYANA,MAHENDRAGARH,mahendragarh,2023-2024,Kharif,462.26,122,397.94,64.33,16.17
HARYANA,MAHENDRAGARH,mahendragarh,1997-1998,Rabi,138.27,182,57.85,80.42,139.02
HARYANA,MAHENDRAGARH,mahendragarh,1998-1999,Rabi,60.45,182,57.85,2.6,4.49
HARYANA,MAHENDRAGARH,mahendragarh,1999-2000,Rabi,15.29,183,57.85,-42.56,-73.56
HARYANA,MAHENDRAGARH,mahendragarh,2000-2001,Rabi,17.22,182,57.85,-40.63,-70.23
HARYANA,MAHENDRAGARH,mahendragarh,2001-2002,Rabi,80.12,182,57.85,22.27,38.5
HARYANA,MAHENDRAGARH,mahendragarh,2002-2003,Rabi,77.96,182,57.85,20.11,34.76
HARYANA,MAHENDRAGARH,mahendragarh,2003-2004,Rabi,13.14,183,57.85,-44.71,-77.29
HARYANA,MAHENDRAGARH,mahendragarh,2004-2005,Rabi,88.8,182,57.85,30.95,53.49
HARYANA,MAHENDRAGARH,mahendragarh,2005-2006,Rabi,40.76,182,57.85,-17.09,-29.54
HARYANA,MAHENDRAGARH,mahendragarh,2006-2007,Rabi,126.28,182,57.85,68.43,118.29
HARYANA,MAHENDRAGARH,mahendragarh,2007-2008,Rabi,8.22,183,57.85,-49.63,-85.79
HARYANA,MAHENDRAGARH,mahendragarh,2008-2009,Rabi,6.33,182,57.85,-51.52,-89.06
HARYANA,MAHENDRAGARH,mahendragarh,2009-2010,Rabi,10.03,182,57.85,-47.82,-82.67
HARYANA,MAHENDRAGARH,mahendragarh,2010-2011,Rabi,60.39,182,57.85,2.54,4.4
HARYANA,MAHENDRAGARH,mahendragarh,2011-2012,Rabi,2.99,183,57.85,-54.86,-94.84
HARYANA,MAHENDRAGARH,mahendragarh,2012-2013,Rabi,83.24,182,57.85,25.39,43.89
HARYANA,MAHENDRAGARH,mahendragarh,2013-2014,Rabi,87.96,182,57.85,30.11,52.05
HARYANA,MAHENDRAGARH,mahendragarh,2014-2015,Rabi,112.12,182,57.85,54.27,93.81
HARYANA,MAHENDRAGARH,mahendragarh,2015-2016,Rabi,17.72,183,57.85,-40.13,-69.37
HARYANA,MAHENDRAGARH,mahendragarh,2016-2017,Rabi,36.08,182,57.85,-21.77,-37.63
HARYANA,MAHENDRAGARH,mahendragarh,2017-2018,Rabi,1.02,182,57.85,-56.83,-98.23
HARYANA,MAHENDRAGARH,mahendragarh,2018-2019,Rabi,20.18,182,57.85,-37.67,-65.12
HARYANA,MAHENDRAGARH,mahendragarh,2019-2020,Rabi,97.2,183,57.85,39.35,68.03
HARYANA,MAHENDRAGARH,mahendragarh,2020-2021,Rabi,46.68,182,57.85,-11.17,-19.31
HARYANA,MAHENDRAGARH,mahendragarh,2021-2022,Rabi,94.48,182,57.85,36.63,63.31
HARYANA,MAHENDRAGARH,mahendragarh,2022-2023,Rabi,161.17,182,57.85,103.32,178.61
GUJARAT,MAHESANA,mahesana,1997-1998,Annual,710.33,365,746.54,-36.21,-4.85
GUJARAT,MAHESANA,mahesana,1998-1999,Annual,868.59,365,746.54,122.05,16.35
GUJARAT,MAHESANA,mahesana,1999-2000,Annual,427.39,365,746.54,-319.15,-42.75
GUJARAT,MAHESANA,mahesana,2000-2001,Annual,554.33,366,746.54,-192.21,-25.75
GUJARAT,MAHESANA,mahesana,2001-2002,Annual,646.08,365,746.54,-100.46,-13.46
GUJARAT,MAHESANA,mahesana,2002-2003,Annual,415.86,365,746.54,-330.68,-44.3
GUJARAT,MAHESANA,mahesana,2003-2004,Annual,841.44,365,746.54,94.9,12.71
GUJARAT,MAHESANA,mahesana,2004-2005,Annual,647.68,366,746.54,-98.86,-13.24
GUJARAT,MAHESANA,mahesana,2005-2006,Annual,1105.05,365,746.54,358.51,48.02
GUJARAT,MAHESANA,mahesana,2006-2007,Annual,1286.03,365,746.54,539.49,72.27
GUJARAT,MAHESANA,mahesana,2007-2008,Annual,1193.51,365,746.54,446.97,59.87
GUJARAT,MAHESANA,mahesana,2008-2009,Annual,607.97,366,746.54,-138.57,-18.56
GUJARAT,MAHESANA,mahesana,2009-2010,Annual,475.17,365,746.54,-271.37,-36.35
